chr	rs	ps	n_miss	allele1	allele0	af	beta	se	logl_H1	l_remle	l_mle	p_wald	p_lrt	p_score
0	nP466	50	0	2	1	0.040	-9.485182e-02	1.359412e-01	3.627069e+03	6.331200e+02	6.269209e+02	4.854037e-01	4.836482e-01	4.842582e-01
0	nP477	50	0	2	1	0.010	1.634893e-02	2.640129e-01	3.626825e+03	6.362650e+02	6.300366e+02	9.506277e-01	9.503638e-01	9.503693e-01
0	nP485	50	0	2	1	0.030	-6.340311e-02	1.418312e-01	3.626924e+03	6.349792e+02	6.287653e+02	6.548906e-01	6.533604e-01	6.535662e-01
0	nP492	50	0	2	1	0.010	-3.423314e-03	2.543708e-01	3.626823e+03	6.362901e+02	6.300610e+02	9.892635e-01	9.892081e-01	9.892092e-01
0	nP508	50	0	2	1	0.080	7.190675e-02	2.143868e-01	3.626880e+03	6.355535e+02	6.293293e+02	7.373465e-01	7.360880e-01	7.361904e-01
0	nP532	50	0	2	1	0.070	-2.174933e-03	1.185775e-01	3.626823e+03	6.362881e+02	6.300601e+02	9.853676e-01	9.852936e-01	9.852950e-01
0	nP536	50	0	2	1	0.020	-8.298965e-02	1.699810e-01	3.626943e+03	6.347274e+02	6.285191e+02	6.254305e-01	6.238277e-01	6.240830e-01
0	nP551	50	0	2	1	0.010	-1.315580e-01	3.015111e-01	3.626919e+03	6.350480e+02	6.288304e+02	6.626358e-01	6.611306e-01	6.613235e-01
0	nP556	50	0	2	1	0.040	-6.273419e-02	1.344286e-01	3.626933e+03	6.348616e+02	6.286513e+02	6.407747e-01	6.392089e-01	6.394373e-01
0	nP560	50	0	2	1	0.070	3.697348e-02	1.549833e-01	3.626852e+03	6.359201e+02	6.296931e+02	8.114630e-01	8.105209e-01	8.105677e-01
0	nP565	50	0	2	1	0.010	-3.055478e-02	2.377749e-01	3.626832e+03	6.361809e+02	6.299546e+02	8.977613e-01	8.972317e-01	8.972464e-01
0	nP574	50	0	2	1	0.070	-7.963644e-04	1.464809e-01	3.626823e+03	6.362928e+02	6.300621e+02	9.956626e-01	9.956479e-01	9.956483e-01
0	nP578	50	0	1	2	0.440	-1.436787e-01	8.350161e-02	3.628296e+03	6.174260e+02	6.113810e+02	8.543462e-02	8.606754e-02	8.856582e-02
0	nP588	50	0	2	1	0.050	-6.749169e-02	1.513128e-01	3.626924e+03	6.349869e+02	6.287709e+02	6.556063e-01	6.540774e-01	6.542821e-01
0	cM9	50	0	2	1	0.120	-9.013265e-02	1.339353e-01	3.627051e+03	6.333381e+02	6.271345e+02	5.010372e-01	4.992767e-01	4.998380e-01
0	cM12	50	0	2	1	0.200	-3.676074e-02	9.771050e-02	3.626895e+03	6.353666e+02	6.291433e+02	7.067846e-01	7.054171e-01	7.055516e-01
0	cM15	50	0	2	1	0.020	5.632509e-02	1.969150e-01	3.626865e+03	6.357591e+02	6.295322e+02	7.748730e-01	7.737717e-01	7.738417e-01
0	cM19	50	0	1	2	0.460	-8.729367e-03	8.672495e-02	3.626828e+03	6.362286e+02	6.299969e+02	9.198318e-01	9.194180e-01	9.194282e-01
0	cM25	50	0	2	1	0.020	-5.298637e-03	1.327155e-01	3.626824e+03	6.362783e+02	6.300516e+02	9.681563e-01	9.679861e-01	9.679894e-01
0	cM35	50	0	2	1	0.400	4.254014e-02	6.997486e-02	3.627010e+03	6.338794e+02	6.276708e+02	5.432861e-01	5.415449e-01	5.419842e-01
0	cM43	50	0	1	2	0.380	-7.311159e-02	9.957892e-02	3.627095e+03	6.327760e+02	6.265781e+02	4.628912e-01	4.611464e-01	4.618363e-01
0	nM2	50	0	2	1	0.160	-9.360206e-02	8.769590e-02	3.627395e+03	6.289088e+02	6.227497e+02	2.859178e-01	2.847519e-01	2.862585e-01
0	nM7	50	0	2	1	0.080	1.618477e-01	9.689768e-02	3.628213e+03	6.185062e+02	6.124487e+02	9.498632e-02	9.551433e-02	9.799700e-02
0	nM11	50	0	2	1	0.060	-2.773364e-02	1.047958e-01	3.626859e+03	6.358322e+02	6.296069e+02	7.913051e-01	7.902714e-01	7.903304e-01
0	nM23	50	0	2	1	0.080	-1.114682e-01	1.147654e-01	3.627297e+03	6.301675e+02	6.239958e+02	3.315079e-01	3.301053e-01	3.313669e-01
0	nM29	50	0	2	1	0.460	5.144402e-02	8.583000e-02	3.627004e+03	6.339414e+02	6.277322e+02	5.489798e-01	5.472412e-01	5.476672e-01
0	nM38	50	0	2	1	0.040	-9.434565e-02	9.482472e-02	3.627321e+03	6.298739e+02	6.237129e+02	3.198580e-01	3.185123e-01	3.198295e-01
0	nM50	50	0	2	1	0.260	-5.927158e-02	7.349920e-02	3.627151e+03	6.320516e+02	6.258631e+02	4.200747e-01	4.183908e-01	4.192451e-01
0	nM54	50	0	2	1	0.460	3.811948e-03	8.764028e-02	3.626824e+03	6.362821e+02	6.300501e+02	9.653101e-01	9.651312e-01	9.651348e-01
0	nM62	50	0	2	1	0.060	-6.938305e-02	1.083328e-01	3.627030e+03	6.336168e+02	6.274115e+02	5.219310e-01	5.201765e-01	5.206743e-01
0	nM68	50	0	2	1	0.240	3.701983e-02	1.046544e-01	3.626886e+03	6.354739e+02	6.292493e+02	7.235679e-01	7.222601e-01	7.223760e-01
0	nM75	50	0	2	1	0.060	-1.307316e-02	1.128882e-01	3.626830e+03	6.362053e+02	6.299752e+02	9.078154e-01	9.073379e-01	9.073504e-01
0	nM80	50	0	2	1	0.060	-8.780365e-02	1.321472e-01	3.627046e+03	6.334145e+02	6.272105e+02	5.064713e-01	5.047122e-01	5.052558e-01
0	nM104	50	0	2	1	0.060	4.001901e-02	1.150262e-01	3.626884e+03	6.355004e+02	6.292767e+02	7.279354e-01	7.266452e-01	7.267564e-01
0	nM113	50	0	2	1	0.020	-1.690222e-01	1.941765e-01	3.627204e+03	6.313630e+02	6.251798e+02	3.841345e-01	3.825379e-01	3.835456e-01
0	nM116	50	0	2	1	0.020	6.127267e-02	1.732117e-01	3.626886e+03	6.354748e+02	6.292520e+02	7.235603e-01	7.222563e-01	7.223717e-01
0	nM119	50	0	2	1	0.160	8.026975e-02	9.936425e-02	3.627152e+03	6.320406e+02	6.258499e+02	4.192635e-01	4.175805e-01	4.184376e-01
0	nM128	50	0	2	1	0.040	-3.653019e-01	1.786772e-01	3.628891e+03	6.100040e+02	6.040242e+02	4.101084e-02	4.201616e-02	4.431583e-02
0	nM139	50	0	2	1	0.020	-9.988616e-02	1.491187e-01	3.627049e+03	6.333607e+02	6.271597e+02	5.030196e-01	5.012594e-01	5.018151e-01
0	nM143	50	0	2	1	0.080	-5.660095e-02	1.208115e-01	3.626934e+03	6.348552e+02	6.286373e+02	6.394634e-01	6.378898e-01	6.381213e-01
0	nM171	50	0	2	1	0.060	-1.104841e-01	1.193001e-01	3.627255e+03	6.307182e+02	6.245418e+02	3.544823e-01	3.529852e-01	3.541320e-01
0	nM204	50	0	2	1	0.180	-3.269540e-02	8.661110e-02	3.626895e+03	6.353610e+02	6.291378e+02	7.058366e-01	7.044666e-01	7.046021e-01
0	nM216	50	0	2	1	0.120	-8.336086e-02	9.821320e-02	3.627186e+03	6.316018e+02	6.254158e+02	3.960881e-01	3.944581e-01	3.954135e-01
0	nM231	50	0	2	1	0.240	1.068269e-01	8.263000e-02	3.627660e+03	6.255116e+02	6.193849e+02	1.961881e-01	1.956882e-01	1.977170e-01
0	nM235	50	0	2	1	0.160	-7.034343e-02	9.680102e-02	3.627089e+03	6.328472e+02	6.266486e+02	4.674897e-01	4.657411e-01	4.664147e-01
0	nM244	50	0	2	1	0.280	5.341542e-02	9.239142e-02	3.626992e+03	6.341069e+02	6.278967e+02	5.632199e-01	5.614993e-01	5.618884e-01
0	nM252	50	0	2	1	0.140	-4.441895e-02	9.501699e-02	3.626934e+03	6.348595e+02	6.286446e+02	6.401942e-01	6.386242e-01	6.388541e-01
0	nM263	50	0	2	1	0.420	-3.594450e-02	6.883063e-02	3.626961e+03	6.345077e+02	6.282948e+02	6.015658e-01	5.999081e-01	6.002105e-01
0	nM266	50	0	2	1	0.060	1.733043e-01	1.277292e-01	3.627744e+03	6.244462e+02	6.183302e+02	1.749639e-01	1.746590e-01	1.768060e-01
0	nM288	50	0	2	1	0.240	8.563722e-02	9.208848e-02	3.627258e+03	6.306646e+02	6.244872e+02	3.524894e-01	3.509990e-01	3.521589e-01
0	nM293	50	0	2	1	0.020	3.245711e-01	1.998048e-01	3.628138e+03	6.194327e+02	6.133658e+02	1.044079e-01	1.048366e-01	1.073024e-01
0	nM300	50	0	1	2	0.420	3.044932e-02	7.551476e-02	3.626905e+03	6.352310e+02	6.290093e+02	6.868184e-01	6.853862e-01	6.855451e-01
0	nM304	50	0	2	1	0.060	4.377001e-02	1.142420e-01	3.626897e+03	6.353304e+02	6.291081e+02	7.016528e-01	7.002663e-01	7.004072e-01
0	nP66	56	0	2	1	0.080	2.123949e-01	1.450840e-01	3.627894e+03	6.225328e+02	6.164368e+02	1.433350e-01	1.433480e-01	1.456632e-01
0	nP142	56	0	2	1	0.100	1.988077e-01	1.115848e-01	3.628401e+03	6.161365e+02	6.101035e+02	7.492401e-02	7.565937e-02	7.814783e-02
0	nP112	57	0	2	1	0.060	4.745275e-02	1.919368e-01	3.626854e+03	6.358890e+02	6.296633e+02	8.047497e-01	8.037724e-01	8.038233e-01
0	nP299	57	0	2	1	0.010	-1.315580e-01	3.015111e-01	3.626919e+03	6.350480e+02	6.288304e+02	6.626358e-01	6.611306e-01	6.613235e-01
0	nP515	57	0	2	1	0.090	-2.657823e-03	1.563776e-01	3.626823e+03	6.362920e+02	6.300604e+02	9.864410e-01	9.863734e-01	9.863749e-01
0	nP527	57	0	2	1	0.010	-1.200185e-01	2.155231e-01	3.626980e+03	6.342581e+02	6.280521e+02	5.776657e-01	5.759667e-01	5.763216e-01
0	nP105	60	0	2	1	0.040	1.961211e-01	1.816984e-01	3.627408e+03	6.287398e+02	6.225824e+02	2.805238e-01	2.793906e-01	2.809286e-01
0	nP169	60	0	2	1	0.100	-7.288014e-02	1.076209e-01	3.627054e+03	6.332954e+02	6.270955e+02	4.983463e-01	4.965861e-01	4.971566e-01
0	nP262	60	0	2	1	0.010	-1.025310e-01	2.752691e-01	3.626893e+03	6.353825e+02	6.291622e+02	7.095705e-01	7.082141e-01	7.083453e-01
0	nP281	60	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP292	60	0	2	1	0.310	6.280304e-02	8.531578e-02	3.627096e+03	6.327492e+02	6.265525e+02	4.617240e-01	4.599787e-01	4.606753e-01
0	nP368	60	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP473	60	0	2	1	0.220	-8.068778e-01	2.170231e-01	3.633351e+03	5.568755e+02	5.514163e+02	2.052739e-04	3.024255e-04	4.804107e-04
0	nP503	60	0	2	1	0.040	1.160787e-01	1.389770e-01	3.627174e+03	6.317439e+02	6.255612e+02	4.036641e-01	4.020169e-01	4.029396e-01
0	nM18	60	0	2	1	0.040	-1.635437e-01	1.568568e-01	3.627369e+03	6.292456e+02	6.230829e+02	2.972202e-01	2.959893e-01	2.974326e-01
0	nP86	62	0	2	1	0.070	1.833021e-01	1.586692e-01	3.627493e+03	6.276454e+02	6.214981e+02	2.480998e-01	2.471830e-01	2.489108e-01
0	nP400	62	0	2	1	0.070	6.959455e-02	1.035883e-01	3.627051e+03	6.333422e+02	6.271422e+02	5.017489e-01	4.999889e-01	5.005487e-01
0	cP8	67	0	2	1	0.120	-3.002843e-01	1.225867e-01	3.629764e+03	5.992211e+02	5.933535e+02	1.437105e-02	1.529496e-02	1.695007e-02
0	cP12	67	0	2	1	0.100	-6.585572e-03	1.010704e-01	3.626825e+03	6.362632e+02	6.300342e+02	9.480532e-01	9.477784e-01	9.477841e-01
0	cP21	67	0	2	1	0.090	4.371447e-01	1.518876e-01	3.630838e+03	5.862076e+02	5.804671e+02	4.035021e-03	4.599810e-03	5.532197e-03
0	cP41	67	0	1	2	0.250	-2.082484e-01	1.314264e-01	3.628075e+03	6.202227e+02	6.141494e+02	1.132009e-01	1.135362e-01	1.159781e-01
0	nP13	67	0	2	1	0.020	-5.966072e-02	2.224443e-01	3.626860e+03	6.358226e+02	6.295971e+02	7.885635e-01	7.875227e-01	7.875831e-01
0	nP19	67	0	1	2	0.490	-1.439477e-03	7.075246e-02	3.626823e+03	6.362900e+02	6.300594e+02	9.837696e-01	9.836815e-01	9.836831e-01
0	nP43	67	0	2	1	0.100	2.336077e-02	1.178394e-01	3.626843e+03	6.360337e+02	6.298061e+02	8.428715e-01	8.420718e-01	8.421039e-01
0	nP58	67	0	2	1	0.040	2.579998e-01	2.002103e-01	3.627655e+03	6.255786e+02	6.194516e+02	1.976413e-01	1.971288e-01	1.991496e-01
0	nP67	67	0	2	1	0.010	-3.239012e-02	3.281060e-01	3.626828e+03	6.362298e+02	6.299993e+02	9.213697e-01	9.209632e-01	9.209731e-01
0	nP79	67	0	2	1	0.170	-1.881323e-01	1.459952e-01	3.627655e+03	6.255682e+02	6.194438e+02	1.976496e-01	1.971391e-01	1.991627e-01
0	nP94	67	0	2	1	0.010	-1.275837e-01	2.315257e-01	3.626976e+03	6.343039e+02	6.280957e+02	5.816444e-01	5.799524e-01	5.802976e-01
0	nP127	67	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP143	67	0	2	1	0.120	6.412418e-02	8.915416e-02	3.627084e+03	6.329104e+02	6.267149e+02	4.720538e-01	4.703024e-01	4.709610e-01
0	nP157	67	0	2	1	0.130	1.078124e-01	1.620955e-01	3.627046e+03	6.333963e+02	6.271944e+02	5.060374e-01	5.042751e-01	5.048234e-01
0	nP179	67	0	2	1	0.370	-6.732691e-03	1.015614e-01	3.626825e+03	6.362643e+02	6.300344e+02	9.471508e-01	9.468816e-01	9.468875e-01
0	nP193	67	0	2	1	0.030	1.356502e-01	2.075200e-01	3.627039e+03	6.335012e+02	6.272981e+02	5.133827e-01	5.116241e-01	5.121481e-01
0	nP212	67	0	2	1	0.030	7.538256e-02	1.582685e-01	3.626938e+03	6.348040e+02	6.285907e+02	6.339057e-01	6.323200e-01	6.325609e-01
0	nP235	67	0	2	1	0.030	3.580429e-02	1.703874e-01	3.626846e+03	6.360003e+02	6.297745e+02	8.335798e-01	8.327364e-01	8.327725e-01
0	nP240	67	0	2	1	0.070	3.940383e-02	1.319456e-01	3.626868e+03	6.357049e+02	6.294817e+02	7.652418e-01	7.640963e-01	7.641741e-01
0	nP244	67	0	1	2	0.240	-1.037191e-01	1.333624e-01	3.627128e+03	6.323402e+02	6.261486e+02	4.368054e-01	4.350910e-01	4.358807e-01
0	nP248	67	0	2	1	0.030	-7.876446e-02	1.761793e-01	3.626924e+03	6.349817e+02	6.287650e+02	6.548634e-01	6.533323e-01	6.535382e-01
0	nP252	67	0	2	1	0.120	2.514532e-01	1.119378e-01	3.629308e+03	6.047964e+02	5.988784e+02	2.476759e-02	2.579306e-02	2.780483e-02
0	nP306	67	0	2	1	0.040	-8.614753e-02	1.209485e-01	3.627079e+03	6.329728e+02	6.267809e+02	4.763663e-01	4.746142e-01	4.752574e-01
0	nP310	67	0	2	1	0.010	1.471029e-01	2.345587e-01	3.627022e+03	6.337203e+02	6.275179e+02	5.306198e-01	5.288704e-01	5.293442e-01
0	nP315	67	0	2	1	0.020	-6.843724e-02	2.066661e-01	3.626879e+03	6.355743e+02	6.293515e+02	7.405598e-01	7.393194e-01	7.394181e-01
0	nP319	67	0	2	1	0.010	6.308267e-02	2.166900e-01	3.626866e+03	6.357345e+02	6.295135e+02	7.709842e-01	7.698679e-01	7.699408e-01
0	nP326	67	0	2	1	0.010	-3.055478e-02	2.377749e-01	3.626832e+03	6.361809e+02	6.299546e+02	8.977613e-01	8.972317e-01	8.972464e-01
0	nP339	67	0	2	1	0.010	-1.531337e-02	2.301714e-01	3.626825e+03	6.362603e+02	6.300335e+02	9.469610e-01	9.466849e-01	9.466908e-01
0	nP346	67	0	2	1	0.020	-3.683473e-02	1.750040e-01	3.626846e+03	6.359981e+02	6.297738e+02	8.333107e-01	8.324669e-01	8.325030e-01
0	nP363	67	0	2	1	0.020	9.948065e-02	2.432227e-01	3.626908e+03	6.351973e+02	6.289773e+02	6.825670e-01	6.811198e-01	6.812848e-01
0	nP379	67	0	2	1	0.010	1.757458e-02	2.982472e-01	3.626825e+03	6.362692e+02	6.300397e+02	9.530156e-01	9.527708e-01	9.527759e-01
0	nP383	67	0	2	1	0.010	5.786581e-02	2.222640e-01	3.626857e+03	6.358449e+02	6.296232e+02	7.946174e-01	7.936022e-01	7.936588e-01
0	nP406	67	0	2	1	0.050	-3.065520e-01	1.401714e-01	3.629182e+03	6.063835e+02	6.004467e+02	2.883647e-02	2.986906e-02	3.197249e-02
0	nP412	67	0	2	1	0.010	-4.890124e-02	1.638620e-01	3.626868e+03	6.356954e+02	6.294858e+02	7.654003e-01	7.642632e-01	7.643403e-01
0	nP417	67	0	2	1	0.010	9.821218e-02	2.433923e-01	3.626905e+03	6.352232e+02	6.290056e+02	6.866047e-01	6.851704e-01	6.853301e-01
0	nP424	67	0	2	1	0.050	-1.032761e-01	1.382753e-01	3.627104e+03	6.326475e+02	6.264545e+02	4.552014e-01	4.534646e-01	4.541833e-01
0	nP435	67	0	2	1	0.050	5.052575e-02	1.713949e-01	3.626867e+03	6.357217e+02	6.294975e+02	7.681776e-01	7.670457e-01	7.671210e-01
0	nP447	67	0	2	1	0.110	2.007981e-01	1.171266e-01	3.628286e+03	6.175682e+02	6.115197e+02	8.658517e-02	8.720450e-02	8.970061e-02
0	nP452	67	0	2	1	0.070	1.301314e-01	1.393432e-01	3.627262e+03	6.306225e+02	6.244468e+02	3.504501e-01	3.489683e-01	3.501358e-01
0	nP467	67	0	2	1	0.020	-1.094684e-01	1.937921e-01	3.626984e+03	6.342036e+02	6.279948e+02	5.722092e-01	5.705016e-01	5.708690e-01
0	nP481	67	0	2	1	0.060	9.649660e-02	1.505540e-01	3.627030e+03	6.336017e+02	6.274009e+02	5.216182e-01	5.198622e-01	5.203630e-01
0	nP498	67	0	2	1	0.030	1.205880e-02	1.079968e-01	3.626830e+03	6.362083e+02	6.299815e+02	9.111029e-01	9.106433e-01	9.106552e-01
0	nP521	67	0	2	1	0.220	-3.818968e-02	1.015616e-01	3.626895e+03	6.353610e+02	6.291423e+02	7.069303e-01	7.055618e-01	7.056966e-01
0	nP542	67	0	2	1	0.030	3.336401e-02	1.354558e-01	3.626854e+03	6.358934e+02	6.296680e+02	8.054631e-01	8.044928e-01	8.045431e-01
0	nP546	67	0	2	1	0.190	-2.128523e-01	1.311454e-01	3.628136e+03	6.194387e+02	6.133740e+02	1.047103e-01	1.051399e-01	1.076104e-01
0	nP570	67	0	2	1	0.040	-2.514275e-02	1.374012e-01	3.626840e+03	6.360690e+02	6.298445e+02	8.548224e-01	8.540819e-01	8.541093e-01
0	nP583	67	0	2	1	0.010	-1.531337e-02	2.301714e-01	3.626825e+03	6.362603e+02	6.300335e+02	9.469610e-01	9.466849e-01	9.466908e-01
0	nP589	67	0	2	1	0.010	1.316445e-01	2.645426e-01	3.626948e+03	6.346695e+02	6.284561e+02	6.187883e-01	6.171664e-01	6.174350e-01
0	cM31	67	0	2	1	0.020	4.395004e-02	1.720359e-01	3.626856e+03	6.358662e+02	6.296391e+02	7.983810e-01	7.973807e-01	7.974351e-01
0	nM35	67	0	2	1	0.100	9.248995e-02	1.141734e-01	3.627154e+03	6.320100e+02	6.258196e+02	4.179695e-01	4.162880e-01	4.171530e-01
0	nM47	67	0	1	2	0.500	4.853680e-02	7.553196e-02	3.627031e+03	6.335973e+02	6.273913e+02	5.205430e-01	5.187866e-01	5.192892e-01
0	nM76	67	0	2	1	0.140	-6.994877e-02	8.544165e-02	3.627161e+03	6.319154e+02	6.257322e+02	4.130511e-01	4.113824e-01	4.122670e-01
0	nM84	67	0	2	1	0.100	3.092584e-02	9.634799e-02	3.626875e+03	6.356174e+02	6.293933e+02	7.482519e-01	7.470398e-01	7.471316e-01
0	nM88	67	0	2	1	0.040	2.341983e-02	9.737908e-02	3.626852e+03	6.359108e+02	6.296877e+02	8.099611e-01	8.090141e-01	8.090617e-01
0	nM123	67	0	2	1	0.320	2.643630e-02	1.050163e-01	3.626855e+03	6.358765e+02	6.296480e+02	8.012665e-01	8.002717e-01	8.003248e-01
0	nM135	67	0	2	1	0.040	4.774022e-02	1.180211e-01	3.626906e+03	6.352234e+02	6.290030e+02	6.858754e-01	6.844410e-01	6.846010e-01
0	nM149	67	0	2	1	0.020	-1.905896e-01	1.887977e-01	3.627335e+03	6.296769e+02	6.235102e+02	3.128370e-01	3.115235e-01	3.128842e-01
0	nM157	67	0	2	1	0.100	4.186955e-02	1.169681e-01	3.626888e+03	6.354566e+02	6.292326e+02	7.204057e-01	7.190899e-01	7.192086e-01
0	nM167	67	0	2	1	0.120	-6.244966e-02	1.061872e-01	3.626998e+03	6.340319e+02	6.278216e+02	5.565122e-01	5.547832e-01	5.551890e-01
0	nM196	67	0	2	1	0.060	1.730709e-02	1.119746e-01	3.626835e+03	6.361356e+02	6.299066e+02	8.771786e-01	8.765458e-01	8.765659e-01
0	nM225	67	0	2	1	0.040	-3.653019e-01	1.786772e-01	3.628891e+03	6.100040e+02	6.040242e+02	4.101084e-02	4.201616e-02	4.431583e-02
0	nM241	67	0	2	1	0.140	9.296234e-02	1.121241e-01	3.627169e+03	6.318156e+02	6.256269e+02	4.071257e-01	4.054685e-01	4.063763e-01
0	nM272	67	0	2	1	0.020	6.520430e-02	1.822849e-01	3.626888e+03	6.354554e+02	6.292321e+02	7.205941e-01	7.192770e-01	7.193959e-01
0	nM282	67	0	2	1	0.180	-2.258031e-02	8.581948e-02	3.626858e+03	6.358398e+02	6.296120e+02	7.924844e-01	7.914553e-01	7.915136e-01
0	nP113	71	0	2	1	0.010	1.431430e-01	2.076072e-01	3.627063e+03	6.331864e+02	6.269918e+02	4.905794e-01	4.888233e-01	4.894172e-01
0	nP300	71	0	2	1	0.010	5.052427e-02	2.835430e-01	3.626839e+03	6.360834e+02	6.298559e+02	8.585889e-01	8.578668e-01	8.578928e-01
0	nP516	71	0	2	1	0.020	-5.653643e-02	1.612397e-01	3.626885e+03	6.354800e+02	6.292627e+02	7.258911e-01	7.245923e-01	7.247060e-01
0	nP528	71	0	2	1	0.080	5.213552e-02	1.429614e-01	3.626890e+03	6.354183e+02	6.291964e+02	7.153793e-01	7.140396e-01	7.141649e-01
0	cP4	75	0	2	1	0.280	-7.512157e-01	1.483165e-01	3.638320e+03	5.031261e+02	4.981963e+02	4.383223e-07	1.624915e-06	6.261891e-06
0	cP27	75	0	2	1	0.010	-3.838562e-02	2.548913e-01	3.626835e+03	6.361423e+02	6.299152e+02	8.803065e-01	8.796923e-01	8.797115e-01
0	cP32	75	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP6	75	0	2	1	0.010	-1.135450e-01	2.090134e-01	3.626972e+03	6.343553e+02	6.281490e+02	5.870114e-01	5.853278e-01	5.856616e-01
0	nP25	75	0	2	1	0.240	-4.124269e-02	9.607392e-02	3.626916e+03	6.350884e+02	6.288687e+02	6.677559e-01	6.662644e-01	6.664499e-01
0	nP33	75	0	2	1	0.280	-4.007051e-02	1.217129e-01	3.626878e+03	6.355869e+02	6.293621e+02	7.420160e-01	7.407843e-01	7.408811e-01
0	nP39	75	0	2	1	0.250	-5.220219e-01	1.415536e-01	3.633252e+03	5.579968e+02	5.525277e+02	2.310208e-04	3.360877e-04	5.269013e-04
0	nP87	75	0	2	1	0.020	-6.306186e-02	1.742273e-01	3.626889e+03	6.354307e+02	6.292116e+02	7.174187e-01	7.160900e-01	7.162125e-01
0	nP100	75	0	2	1	0.010	5.786581e-02	2.222640e-01	3.626857e+03	6.358449e+02	6.296232e+02	7.946174e-01	7.936022e-01	7.936588e-01
0	nP123	75	0	2	1	0.010	1.316445e-01	2.645426e-01	3.626948e+03	6.346695e+02	6.284561e+02	6.187883e-01	6.171664e-01	6.174350e-01
0	nP153	75	0	2	1	0.080	-6.457045e-02	1.198585e-01	3.626970e+03	6.343900e+02	6.281800e+02	5.901264e-01	5.884468e-01	5.887740e-01
0	nP175	75	0	2	1	0.210	-2.050051e-02	1.000610e-01	3.626844e+03	6.360195e+02	6.297921e+02	8.376825e-01	8.368673e-01	8.369011e-01
0	nP184	75	0	2	1	0.100	1.579380e-01	1.371633e-01	3.627488e+03	6.277051e+02	6.215600e+02	2.496533e-01	2.487256e-01	2.504420e-01
0	nP198	75	0	2	1	0.140	-5.693429e-02	1.064912e-01	3.626967e+03	6.344174e+02	6.282078e+02	5.929476e-01	5.912728e-01	5.915941e-01
0	nP208	75	0	2	1	0.010	3.617047e-01	4.238219e-01	3.627190e+03	6.315530e+02	6.253670e+02	3.934997e-01	3.918766e-01	3.928426e-01
0	nP217	75	0	2	1	0.250	7.062401e-02	1.056242e-01	3.627049e+03	6.333664e+02	6.271641e+02	5.037902e-01	5.020275e-01	5.025828e-01
0	nP222	75	0	2	1	0.020	1.982581e-01	2.216248e-01	3.627226e+03	6.310865e+02	6.249081e+02	3.711049e-01	3.695496e-01	3.706171e-01
0	nP229	75	0	2	1	0.010	1.471029e-01	2.345587e-01	3.627022e+03	6.337203e+02	6.275179e+02	5.306198e-01	5.288704e-01	5.293442e-01
0	nP257	75	0	2	1	0.010	-1.964085e-01	3.115977e-01	3.627024e+03	6.337018e+02	6.274969e+02	5.285382e-01	5.267886e-01	5.272668e-01
0	nP269	75	0	2	1	0.010	3.232101e-01	3.189486e-01	3.627339e+03	6.296215e+02	6.234560e+02	3.109859e-01	3.096822e-01	3.110544e-01
0	nP274	75	0	2	1	0.040	-1.963729e-01	1.740178e-01	3.627462e+03	6.280479e+02	6.218983e+02	2.592322e-01	2.582367e-01	2.598952e-01
0	nP287	75	0	2	1	0.230	7.133737e-02	1.108825e-01	3.627032e+03	6.335806e+02	6.273763e+02	5.200496e-01	5.182900e-01	5.187968e-01
0	nP333	75	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP351	75	0	2	1	0.170	2.612975e-01	1.836803e-01	3.627835e+03	6.232690e+02	6.171658e+02	1.549867e-01	1.548828e-01	1.571446e-01
0	nP359	75	0	2	1	0.020	2.032395e-02	1.896836e-01	3.626829e+03	6.362149e+02	6.299872e+02	9.146813e-01	9.142365e-01	9.142477e-01
0	nP391	75	0	2	1	0.030	-4.489466e-02	1.608054e-01	3.626863e+03	6.357772e+02	6.295546e+02	7.801251e-01	7.790419e-01	7.791086e-01
0	nP401	75	0	2	1	0.030	1.053410e-02	1.395377e-01	3.626826e+03	6.362506e+02	6.300248e+02	9.398287e-01	9.395124e-01	9.395193e-01
0	nP429	75	0	2	1	0.010	-3.423314e-03	2.543708e-01	3.626823e+03	6.362901e+02	6.300610e+02	9.892635e-01	9.892081e-01	9.892092e-01
0	nP441	75	0	2	1	0.020	-3.453795e-02	1.559789e-01	3.626848e+03	6.359644e+02	6.297426e+02	8.247780e-01	8.238936e-01	8.239338e-01
0	nP461	75	0	2	1	0.020	-1.560937e-01	2.194668e-01	3.627078e+03	6.329875e+02	6.267894e+02	4.770014e-01	4.752466e-01	4.758879e-01
